,lob,geo,month,seg,startchannel,journey,sankey
299,Checking account,Latin America,Mar-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 2274.2144159173818], ['Bill Payment', 'Card Bill Pay', 5081.615810682089], ['Bill Payment', 'Payment History', 2644.1697734005293], ['3rd Party Payments', 'View scheduled payments', 2274.2144159173818], ['Card Bill Pay', 'Payment Successful', 4316.048612509693], ['Card Bill Pay', 'Payment Failure', 765.5671981723964], ['Payment History', 'View ebill statement', 2644.1697734005293], ['View scheduled payments', 'Cancel Payment', 1697.633789337784], ['View scheduled payments', 'View scheduled - Drop Off', 576.5806265795976], ['Payment Successful', 'Payment Successful - Drop Off', 4316.048612509693], ['Payment Failure', 'Contact Customer Care', 345.7216301319921], ['Payment Failure', 'Payment Failure - Drop Off', 419.8455680404044], ['View ebill statement', 'View Ebill Statement - Drop Off', 1599.209460830239], ['View ebill statement', 'Bill Enquiry', 1044.96031257029], ['Cancel Payment', 'Chat1', 752.5894398659908], ['Cancel Payment', 'Cancel Payment - Drop Off', 945.0443494717932], ['Contact Customer Care', 'Chat2', 155.28529173820823], ['Contact Customer Care', 'IVR2', 190.43633839378387], ['Bill Enquiry', 'Chat3', 505.24744056762256], ['Bill Enquiry', 'IVR3', 539.7128720026674], ['Chat1', 'Chat1 - Drop Off', 752.5894398659908], ['Chat2', 'Chat2 - Drop Off', 34.251668505018486], ['Chat2', 'IVR1', 30.0081005329439], ['Chat2', 'Branch1', 91.02552270024583], ['IVR2', 'IVR2 - Drop Off', 110.50848876762778], ['IVR2', 'Phone1', 79.92784962615609], ['Chat3', 'Chat3 - Drop Off', 505.24744056762256], ['IVR3', 'IVR3 - Drop Off', 200.11386138242744], ['IVR3', 'Phone2', 339.59901062024], ['IVR1', 'IVR1 - Drop Off', 3.850762735139898], ['IVR1', 'Branch1 - Drop Off', 26.157337797804004], ['Phone1', 'Phone1 - Drop Off', 48.64224941401784], ['Phone1', 'Branch2', 31.28560021213825], ['Phone2', 'Phone2 - Drop Off', 339.59901062024]]"
300,Checking account,Latin America,Apr-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 1417.6005816961829], ['Bill Payment', 'Card Bill Pay', 8567.053632358859], ['Bill Payment', 'Payment History', 15.34578594495815], ['3rd Party Payments', 'View scheduled payments', 1417.6005816961829], ['Card Bill Pay', 'Payment Successful', 3650.09686628994], ['Card Bill Pay', 'Payment Failure', 4916.956766068918], ['Payment History', 'View ebill statement', 15.34578594495815], ['View scheduled payments', 'Cancel Payment', 366.7534316565603], ['View scheduled payments', 'View scheduled - Drop Off', 1050.8471500396224], ['Payment Successful', 'Payment Successful - Drop Off', 3650.09686628994], ['Payment Failure', 'Contact Customer Care', 1779.3171971612967], ['Payment Failure', 'Payment Failure - Drop Off', 3137.6395689076217], ['View ebill statement', 'View Ebill Statement - Drop Off', 0.16790362545462992], ['View ebill statement', 'Bill Enquiry', 15.177882319503519], ['Cancel Payment', 'Chat1', 151.14386363472144], ['Cancel Payment', 'Cancel Payment - Drop Off', 215.60956802183887], ['Contact Customer Care', 'Chat2', 843.1937794873883], ['Contact Customer Care', 'IVR2', 936.1234176739084], ['Bill Enquiry', 'Chat3', 2.5085672399334134], ['Bill Enquiry', 'IVR3', 12.669315079570106], ['Chat1', 'Chat1 - Drop Off', 151.14386363472144], ['Chat2', 'Chat2 - Drop Off', 179.31484179823713], ['Chat2', 'IVR1', 485.8156122308015], ['Chat2', 'Branch1', 178.06332545834968], ['IVR2', 'IVR2 - Drop Off', 887.4488861544854], ['IVR2', 'Phone1', 48.67453151942308], ['Chat3', 'Chat3 - Drop Off', 2.5085672399334134], ['IVR3', 'IVR3 - Drop Off', 4.751825966157712], ['IVR3', 'Phone2', 7.917489113412395], ['IVR1', 'IVR1 - Drop Off', 30.245729863948377], ['IVR1', 'Branch1 - Drop Off', 455.5698823668531], ['Phone1', 'Phone1 - Drop Off', 21.519114142148663], ['Phone1', 'Branch2', 27.15541737727442], ['Phone2', 'Phone2 - Drop Off', 7.917489113412395]]"
301,Checking account,Latin America,Apr-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3720.2793334386793], ['Bill Payment', 'Card Bill Pay', 3932.3247533235594], ['Bill Payment', 'Payment History', 2347.3959132377618], ['3rd Party Payments', 'View scheduled payments', 3720.2793334386793], ['Card Bill Pay', 'Payment Successful', 2052.724243741221], ['Card Bill Pay', 'Payment Failure', 1879.600509582339], ['Payment History', 'View ebill statement', 2347.3959132377618], ['View scheduled payments', 'Cancel Payment', 1817.6954752330862], ['View scheduled payments', 'View scheduled - Drop Off', 1902.5838582055928], ['Payment Successful', 'Payment Successful - Drop Off', 2052.724243741221], ['Payment Failure', 'Contact Customer Care', 128.63267780818822], ['Payment Failure', 'Payment Failure - Drop Off', 1750.967831774151], ['View ebill statement', 'View Ebill Statement - Drop Off', 1519.7716670896034], ['View ebill statement', 'Bill Enquiry', 827.6242461481582], ['Cancel Payment', 'Chat1', 188.0342982444171], ['Cancel Payment', 'Cancel Payment - Drop Off', 1629.6611769886692], ['Contact Customer Care', 'Chat2', 110.53751069228186], ['Contact Customer Care', 'IVR2', 18.095167115906357], ['Bill Enquiry', 'Chat3', 168.3740851442447], ['Bill Enquiry', 'IVR3', 659.2501610039136], ['Chat1', 'Chat1 - Drop Off', 188.0342982444171], ['Chat2', 'Chat2 - Drop Off', 4.928257039056106], ['Chat2', 'IVR1', 54.86872117379531], ['Chat2', 'Branch1', 50.740532479430435], ['IVR2', 'IVR2 - Drop Off', 16.78156689898086], ['IVR2', 'Phone1', 1.3136002169254988], ['Chat3', 'Chat3 - Drop Off', 168.3740851442447], ['IVR3', 'IVR3 - Drop Off', 344.9489613779922], ['IVR3', 'Phone2', 314.3011996259214], ['IVR1', 'IVR1 - Drop Off', 34.39997114374495], ['IVR1', 'Branch1 - Drop Off', 20.468750030050366], ['Phone1', 'Phone1 - Drop Off', 0.1810366452872868], ['Phone1', 'Branch2', 1.1325635716382119], ['Phone2', 'Phone2 - Drop Off', 314.3011996259214]]"
302,Checking account,Latin America,Apr-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3585.7148801935123], ['Bill Payment', 'Card Bill Pay', 2404.4320958328603], ['Bill Payment', 'Payment History', 4009.853023973627], ['3rd Party Payments', 'View scheduled payments', 3585.7148801935123], ['Card Bill Pay', 'Payment Successful', 1397.213399994565], ['Card Bill Pay', 'Payment Failure', 1007.2186958382955], ['Payment History', 'View ebill statement', 4009.853023973627], ['View scheduled payments', 'Cancel Payment', 2049.216864998433], ['View scheduled payments', 'View scheduled - Drop Off', 1536.4980151950795], ['Payment Successful', 'Payment Successful - Drop Off', 1397.213399994565], ['Payment Failure', 'Contact Customer Care', 938.2850814190616], ['Payment Failure', 'Payment Failure - Drop Off', 68.93361441923398], ['View ebill statement', 'View Ebill Statement - Drop Off', 1988.8050203947348], ['View ebill statement', 'Bill Enquiry', 2021.0480035788923], ['Cancel Payment', 'Chat1', 1342.0779825694617], ['Cancel Payment', 'Cancel Payment - Drop Off', 707.1388824289709], ['Contact Customer Care', 'Chat2', 718.8586704253983], ['Contact Customer Care', 'IVR2', 219.42641099366335], ['Bill Enquiry', 'Chat3', 637.4864354582351], ['Bill Enquiry', 'IVR3', 1383.561568120657], ['Chat1', 'Chat1 - Drop Off', 1342.0779825694617], ['Chat2', 'Chat2 - Drop Off', 362.56734992958997], ['Chat2', 'IVR1', 254.87953782478772], ['Chat2', 'Branch1', 101.4117826710206], ['IVR2', 'IVR2 - Drop Off', 33.5752523895812], ['IVR2', 'Phone1', 185.85115860408214], ['Chat3', 'Chat3 - Drop Off', 637.4864354582351], ['IVR3', 'IVR3 - Drop Off', 452.8082332646216], ['IVR3', 'Phone2', 930.7533348560354], ['IVR1', 'IVR1 - Drop Off', 45.96768919921203], ['IVR1', 'Branch1 - Drop Off', 208.91184862557571], ['Phone1', 'Phone1 - Drop Off', 165.50133407602004], ['Phone1', 'Branch2', 20.349824528062115], ['Phone2', 'Phone2 - Drop Off', 930.7533348560354]]"
303,Checking account,Latin America,Apr-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 1058.790370272531], ['Bill Payment', 'Card Bill Pay', 4086.8691009270606], ['Bill Payment', 'Payment History', 4854.340528800408], ['3rd Party Payments', 'View scheduled payments', 1058.790370272531], ['Card Bill Pay', 'Payment Successful', 2316.225903833879], ['Card Bill Pay', 'Payment Failure', 1770.643197093182], ['Payment History', 'View ebill statement', 4854.340528800408], ['View scheduled payments', 'Cancel Payment', 432.90425275520823], ['View scheduled payments', 'View scheduled - Drop Off', 625.8861175173228], ['Payment Successful', 'Payment Successful - Drop Off', 2316.225903833879], ['Payment Failure', 'Contact Customer Care', 1262.3120833144376], ['Payment Failure', 'Payment Failure - Drop Off', 508.3311137787441], ['View ebill statement', 'View Ebill Statement - Drop Off', 3473.091392636196], ['View ebill statement', 'Bill Enquiry', 1381.2491361642114], ['Cancel Payment', 'Chat1', 76.9435484223522], ['Cancel Payment', 'Cancel Payment - Drop Off', 355.96070433285604], ['Contact Customer Care', 'Chat2', 751.8419676278729], ['Contact Customer Care', 'IVR2', 510.47011568656467], ['Bill Enquiry', 'Chat3', 950.4480222690097], ['Bill Enquiry', 'IVR3', 430.80111389520175], ['Chat1', 'Chat1 - Drop Off', 76.9435484223522], ['Chat2', 'Chat2 - Drop Off', 62.64496171594327], ['Chat2', 'IVR1', 558.8349707180273], ['Chat2', 'Branch1', 130.3620351939023], ['IVR2', 'IVR2 - Drop Off', 234.21509157497866], ['IVR2', 'Phone1', 276.25502411158595], ['Chat3', 'Chat3 - Drop Off', 950.4480222690097], ['IVR3', 'IVR3 - Drop Off', 152.94824802734263], ['IVR3', 'Phone2', 277.8528658678591], ['IVR1', 'IVR1 - Drop Off', 103.83219967655683], ['IVR1', 'Branch1 - Drop Off', 455.0027710414705], ['Phone1', 'Phone1 - Drop Off', 55.018235726743235], ['Phone1', 'Branch2', 221.23678838484273], ['Phone2', 'Phone2 - Drop Off', 277.8528658678591]]"
304,Checking account,Latin America,May-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3807.6509847436505], ['Bill Payment', 'Card Bill Pay', 2784.413158580639], ['Bill Payment', 'Payment History', 3407.935856675709], ['3rd Party Payments', 'View scheduled payments', 3807.6509847436505], ['Card Bill Pay', 'Payment Successful', 836.5090492137158], ['Card Bill Pay', 'Payment Failure', 1947.9041093669234], ['Payment History', 'View ebill statement', 3407.935856675709], ['View scheduled payments', 'Cancel Payment', 3186.7458167992286], ['View scheduled payments', 'View scheduled - Drop Off', 620.9051679444217], ['Payment Successful', 'Payment Successful - Drop Off', 836.5090492137158], ['Payment Failure', 'Contact Customer Care', 1015.0699928655866], ['Payment Failure', 'Payment Failure - Drop Off', 932.8341165013368], ['View ebill statement', 'View Ebill Statement - Drop Off', 2589.7378438355963], ['View ebill statement', 'Bill Enquiry', 818.1980128401129], ['Cancel Payment', 'Chat1', 2479.346632419143], ['Cancel Payment', 'Cancel Payment - Drop Off', 707.3991843800851], ['Contact Customer Care', 'Chat2', 309.03923682691396], ['Contact Customer Care', 'IVR2', 706.0307560386727], ['Bill Enquiry', 'Chat3', 297.4189071230198], ['Bill Enquiry', 'IVR3', 520.7791057170932], ['Chat1', 'Chat1 - Drop Off', 2479.346632419143], ['Chat2', 'Chat2 - Drop Off', 68.1976418960635], ['Chat2', 'IVR1', 144.12757203575148], ['Chat2', 'Branch1', 96.71402289509896], ['IVR2', 'IVR2 - Drop Off', 135.14057349853886], ['IVR2', 'Phone1', 570.8901825401339], ['Chat3', 'Chat3 - Drop Off', 297.4189071230198], ['IVR3', 'IVR3 - Drop Off', 209.92231834202687], ['IVR3', 'Phone2', 310.8567873750664], ['IVR1', 'IVR1 - Drop Off', 66.18456940485187], ['IVR1', 'Branch1 - Drop Off', 77.94300263089961], ['Phone1', 'Phone1 - Drop Off', 348.65954418441726], ['Phone1', 'Branch2', 222.23063835571662], ['Phone2', 'Phone2 - Drop Off', 310.8567873750664]]"
305,Checking account,Latin America,May-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4153.498565543996], ['Bill Payment', 'Card Bill Pay', 4180.3793947026725], ['Bill Payment', 'Payment History', 1666.1220397533307], ['3rd Party Payments', 'View scheduled payments', 4153.498565543996], ['Card Bill Pay', 'Payment Successful', 489.78218788029835], ['Card Bill Pay', 'Payment Failure', 3690.5972068223737], ['Payment History', 'View ebill statement', 1666.1220397533307], ['View scheduled payments', 'Cancel Payment', 3001.9791352205043], ['View scheduled payments', 'View scheduled - Drop Off', 1151.5194303234919], ['Payment Successful', 'Payment Successful - Drop Off', 489.78218788029835], ['Payment Failure', 'Contact Customer Care', 1649.7171994514042], ['Payment Failure', 'Payment Failure - Drop Off', 2040.8800073709695], ['View ebill statement', 'View Ebill Statement - Drop Off', 1624.496285851242], ['View ebill statement', 'Bill Enquiry', 41.625753902088825], ['Cancel Payment', 'Chat1', 2584.1923171660105], ['Cancel Payment', 'Cancel Payment - Drop Off', 417.7868180544939], ['Contact Customer Care', 'Chat2', 858.0463381236947], ['Contact Customer Care', 'IVR2', 791.6708613277094], ['Bill Enquiry', 'Chat3', 3.848314536578575], ['Bill Enquiry', 'IVR3', 37.777439365510254], ['Chat1', 'Chat1 - Drop Off', 2584.1923171660105], ['Chat2', 'Chat2 - Drop Off', 59.64265446300987], ['Chat2', 'IVR1', 616.8269843649705], ['Chat2', 'Branch1', 181.57669929571432], ['IVR2', 'IVR2 - Drop Off', 347.6261051476991], ['IVR2', 'Phone1', 444.0447561800103], ['Chat3', 'Chat3 - Drop Off', 3.848314536578575], ['IVR3', 'IVR3 - Drop Off', 25.32239561266629], ['IVR3', 'Phone2', 12.455043752843965], ['IVR1', 'IVR1 - Drop Off', 260.93325808214206], ['IVR1', 'Branch1 - Drop Off', 355.8937262828284], ['Phone1', 'Phone1 - Drop Off', 231.06001980828285], ['Phone1', 'Branch2', 212.9847363717274], ['Phone2', 'Phone2 - Drop Off', 12.455043752843965]]"
306,Checking account,Latin America,May-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 2733.738476386195], ['Bill Payment', 'Card Bill Pay', 3264.533992007263], ['Bill Payment', 'Payment History', 4001.72753160654], ['3rd Party Payments', 'View scheduled payments', 2733.738476386195], ['Card Bill Pay', 'Payment Successful', 936.2427402104189], ['Card Bill Pay', 'Payment Failure', 2328.2912517968443], ['Payment History', 'View ebill statement', 4001.72753160654], ['View scheduled payments', 'Cancel Payment', 1999.1623703832727], ['View scheduled payments', 'View scheduled - Drop Off', 734.5761060029225], ['Payment Successful', 'Payment Successful - Drop Off', 936.2427402104189], ['Payment Failure', 'Contact Customer Care', 1945.249328372933], ['Payment Failure', 'Payment Failure - Drop Off', 383.0419234239114], ['View ebill statement', 'View Ebill Statement - Drop Off', 746.2752624703194], ['View ebill statement', 'Bill Enquiry', 3255.452269136221], ['Cancel Payment', 'Chat1', 697.4750652309034], ['Cancel Payment', 'Cancel Payment - Drop Off', 1301.6873051523694], ['Contact Customer Care', 'Chat2', 688.2382746579249], ['Contact Customer Care', 'IVR2', 1257.011053715008], ['Bill Enquiry', 'Chat3', 238.8357848129279], ['Bill Enquiry', 'IVR3', 3016.6164843232928], ['Chat1', 'Chat1 - Drop Off', 697.4750652309034], ['Chat2', 'Chat2 - Drop Off', 131.8083764435536], ['Chat2', 'IVR1', 336.1356987681992], ['Chat2', 'Branch1', 220.29419944617212], ['IVR2', 'IVR2 - Drop Off', 392.218444021899], ['IVR2', 'Phone1', 864.7926096931092], ['Chat3', 'Chat3 - Drop Off', 238.8357848129279], ['IVR3', 'IVR3 - Drop Off', 281.23518976933235], ['IVR3', 'Phone2', 2735.3812945539603], ['IVR1', 'IVR1 - Drop Off', 335.30520216986605], ['IVR1', 'Branch1 - Drop Off', 0.8304965983331274], ['Phone1', 'Phone1 - Drop Off', 627.8489758547373], ['Phone1', 'Branch2', 236.9436338383719], ['Phone2', 'Phone2 - Drop Off', 2735.3812945539603]]"
307,Checking account,Latin America,May-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 457.7417144309956], ['Bill Payment', 'Card Bill Pay', 2891.594498907821], ['Bill Payment', 'Payment History', 6650.663786661183], ['3rd Party Payments', 'View scheduled payments', 457.7417144309956], ['Card Bill Pay', 'Payment Successful', 2040.0679017468644], ['Card Bill Pay', 'Payment Failure', 851.5265971609568], ['Payment History', 'View ebill statement', 6650.663786661183], ['View scheduled payments', 'Cancel Payment', 169.0968011134588], ['View scheduled payments', 'View scheduled - Drop Off', 288.6449133175368], ['Payment Successful', 'Payment Successful - Drop Off', 2040.0679017468644], ['Payment Failure', 'Contact Customer Care', 432.5858719986052], ['Payment Failure', 'Payment Failure - Drop Off', 418.94072516235167], ['View ebill statement', 'View Ebill Statement - Drop Off', 3030.741396745847], ['View ebill statement', 'Bill Enquiry', 3619.922389915336], ['Cancel Payment', 'Chat1', 37.02635577458458], ['Cancel Payment', 'Cancel Payment - Drop Off', 132.0704453388742], ['Contact Customer Care', 'Chat2', 190.12327452946084], ['Contact Customer Care', 'IVR2', 242.46259746914436], ['Bill Enquiry', 'Chat3', 594.9191645799252], ['Bill Enquiry', 'IVR3', 3025.0032253354107], ['Chat1', 'Chat1 - Drop Off', 37.02635577458458], ['Chat2', 'Chat2 - Drop Off', 26.886063457349167], ['Chat2', 'IVR1', 24.47507596193351], ['Chat2', 'Branch1', 138.76213511017815], ['IVR2', 'IVR2 - Drop Off', 158.6763913886418], ['IVR2', 'Phone1', 83.78620608050257], ['Chat3', 'Chat3 - Drop Off', 594.9191645799252], ['IVR3', 'IVR3 - Drop Off', 1780.411461597235], ['IVR3', 'Phone2', 1244.5917637381754], ['IVR1', 'IVR1 - Drop Off', 10.028570360546377], ['IVR1', 'Branch1 - Drop Off', 14.446505601387132], ['Phone1', 'Phone1 - Drop Off', 24.075588990298364], ['Phone1', 'Branch2', 59.71061709020419], ['Phone2', 'Phone2 - Drop Off', 1244.5917637381754]]"
308,Checking account,Latin America,Jun-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3692.1532933563085], ['Bill Payment', 'Card Bill Pay', 3574.778635778066], ['Bill Payment', 'Payment History', 2733.068070865627], ['3rd Party Payments', 'View scheduled payments', 3692.1532933563085], ['Card Bill Pay', 'Payment Successful', 3208.522473049521], ['Card Bill Pay', 'Payment Failure', 366.25616272854523], ['Payment History', 'View ebill statement', 2733.068070865627], ['View scheduled payments', 'Cancel Payment', 3589.918299009563], ['View scheduled payments', 'View scheduled - Drop Off', 102.23499434674547], ['Payment Successful', 'Payment Successful - Drop Off', 3208.522473049521], ['Payment Failure', 'Contact Customer Care', 172.84577036941943], ['Payment Failure', 'Payment Failure - Drop Off', 193.4103923591258], ['View ebill statement', 'View Ebill Statement - Drop Off', 1032.6577288689482], ['View ebill statement', 'Bill Enquiry', 1700.4103419966787], ['Cancel Payment', 'Chat1', 342.74389447747825], ['Cancel Payment', 'Cancel Payment - Drop Off', 3247.1744045320843], ['Contact Customer Care', 'Chat2', 104.02522302220153], ['Contact Customer Care', 'IVR2', 68.8205473472179], ['Bill Enquiry', 'Chat3', 771.70925332208], ['Bill Enquiry', 'IVR3', 928.7010886745985], ['Chat1', 'Chat1 - Drop Off', 342.74389447747825], ['Chat2', 'Chat2 - Drop Off', 31.833497745419166], ['Chat2', 'IVR1', 38.19679361834555], ['Chat2', 'Branch1', 33.99493165843682], ['IVR2', 'IVR2 - Drop Off', 59.443456567370326], ['IVR2', 'Phone1', 9.377090779847574], ['Chat3', 'Chat3 - Drop Off', 771.70925332208], ['IVR3', 'IVR3 - Drop Off', 537.617373791988], ['IVR3', 'Phone2', 391.0837148826104], ['IVR1', 'IVR1 - Drop Off', 12.02119792322977], ['IVR1', 'Branch1 - Drop Off', 26.17559569511578], ['Phone1', 'Phone1 - Drop Off', 8.823609067895674], ['Phone1', 'Branch2', 0.5534817119519003], ['Phone2', 'Phone2 - Drop Off', 391.0837148826104]]"
309,Checking account,Latin America,Jun-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 5139.813954463982], ['Bill Payment', 'Card Bill Pay', 197.92481391941408], ['Bill Payment', 'Payment History', 4662.261231616604], ['3rd Party Payments', 'View scheduled payments', 5139.813954463982], ['Card Bill Pay', 'Payment Successful', 165.68231895285246], ['Card Bill Pay', 'Payment Failure', 32.242494966561615], ['Payment History', 'View ebill statement', 4662.261231616604], ['View scheduled payments', 'Cancel Payment', 2999.616048493698], ['View scheduled payments', 'View scheduled - Drop Off', 2140.1979059702835], ['Payment Successful', 'Payment Successful - Drop Off', 165.68231895285246], ['Payment Failure', 'Contact Customer Care', 10.939217823936527], ['Payment Failure', 'Payment Failure - Drop Off', 21.30327714262509], ['View ebill statement', 'View Ebill Statement - Drop Off', 1016.5593723260505], ['View ebill statement', 'Bill Enquiry', 3645.7018592905533], ['Cancel Payment', 'Chat1', 1139.2735210130277], ['Cancel Payment', 'Cancel Payment - Drop Off', 1860.3425274806705], ['Contact Customer Care', 'Chat2', 4.473026067905117], ['Contact Customer Care', 'IVR2', 6.46619175603141], ['Bill Enquiry', 'Chat3', 1194.627217590372], ['Bill Enquiry', 'IVR3', 2451.074641700181], ['Chat1', 'Chat1 - Drop Off', 1139.2735210130277], ['Chat2', 'Chat2 - Drop Off', 1.4609505210159262], ['Chat2', 'IVR1', 2.008166469886076], ['Chat2', 'Branch1', 1.0039090770031152], ['IVR2', 'IVR2 - Drop Off', 2.349433314221368], ['IVR2', 'Phone1', 4.116758441810043], ['Chat3', 'Chat3 - Drop Off', 1194.627217590372], ['IVR3', 'IVR3 - Drop Off', 1043.2425303005962], ['IVR3', 'Phone2', 1407.832111399585], ['IVR1', 'IVR1 - Drop Off', 0.9977553561379595], ['IVR1', 'Branch1 - Drop Off', 1.0104111137481162], ['Phone1', 'Phone1 - Drop Off', 1.6892693843111743], ['Phone1', 'Branch2', 2.4274890574988683], ['Phone2', 'Phone2 - Drop Off', 1407.832111399585]]"
310,Checking account,Latin America,Jun-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4286.554882389579], ['Bill Payment', 'Card Bill Pay', 4782.886948849411], ['Bill Payment', 'Payment History', 930.5581687610103], ['3rd Party Payments', 'View scheduled payments', 4286.554882389579], ['Card Bill Pay', 'Payment Successful', 2684.070690006929], ['Card Bill Pay', 'Payment Failure', 2098.8162588424816], ['Payment History', 'View ebill statement', 930.5581687610103], ['View scheduled payments', 'Cancel Payment', 1636.1626565848383], ['View scheduled payments', 'View scheduled - Drop Off', 2650.3922258047405], ['Payment Successful', 'Payment Successful - Drop Off', 2684.070690006929], ['Payment Failure', 'Contact Customer Care', 1032.701798779407], ['Payment Failure', 'Payment Failure - Drop Off', 1066.1144600630746], ['View ebill statement', 'View Ebill Statement - Drop Off', 96.98096244616993], ['View ebill statement', 'Bill Enquiry', 833.5772063148404], ['Cancel Payment', 'Chat1', 1024.5068739728074], ['Cancel Payment', 'Cancel Payment - Drop Off', 611.655782612031], ['Contact Customer Care', 'Chat2', 833.6908958510633], ['Contact Customer Care', 'IVR2', 199.01090292834374], ['Bill Enquiry', 'Chat3', 318.69835324761584], ['Bill Enquiry', 'IVR3', 514.8788530672246], ['Chat1', 'Chat1 - Drop Off', 1024.5068739728074], ['Chat2', 'Chat2 - Drop Off', 124.71650157373026], ['Chat2', 'IVR1', 170.09850347155296], ['Chat2', 'Branch1', 538.87589080578], ['IVR2', 'IVR2 - Drop Off', 144.58327024903144], ['IVR2', 'Phone1', 54.42763267931231], ['Chat3', 'Chat3 - Drop Off', 318.69835324761584], ['IVR3', 'IVR3 - Drop Off', 235.7255759430931], ['IVR3', 'Phone2', 279.1532771241314], ['IVR1', 'IVR1 - Drop Off', 1.1287260892506397], ['IVR1', 'Branch1 - Drop Off', 168.96977738230234], ['Phone1', 'Phone1 - Drop Off', 7.558344912136768], ['Phone1', 'Branch2', 46.86928776717554], ['Phone2', 'Phone2 - Drop Off', 279.1532771241314]]"
311,Checking account,Latin America,Jun-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3809.6557073841254], ['Bill Payment', 'Card Bill Pay', 3975.5792822729986], ['Bill Payment', 'Payment History', 2214.7650103428764], ['3rd Party Payments', 'View scheduled payments', 3809.6557073841254], ['Card Bill Pay', 'Payment Successful', 1102.4021225115785], ['Card Bill Pay', 'Payment Failure', 2873.17715976142], ['Payment History', 'View ebill statement', 2214.7650103428764], ['View scheduled payments', 'Cancel Payment', 2548.9654398625826], ['View scheduled payments', 'View scheduled - Drop Off', 1260.6902675215429], ['Payment Successful', 'Payment Successful - Drop Off', 1102.4021225115785], ['Payment Failure', 'Contact Customer Care', 1785.6462270232812], ['Payment Failure', 'Payment Failure - Drop Off', 1087.530932738139], ['View ebill statement', 'View Ebill Statement - Drop Off', 461.3265273672266], ['View ebill statement', 'Bill Enquiry', 1753.4384829756498], ['Cancel Payment', 'Chat1', 1179.695545519865], ['Cancel Payment', 'Cancel Payment - Drop Off', 1369.2698943427179], ['Contact Customer Care', 'Chat2', 1120.8847864611503], ['Contact Customer Care', 'IVR2', 664.761440562131], ['Bill Enquiry', 'Chat3', 1297.0235873392696], ['Bill Enquiry', 'IVR3', 456.41489563638015], ['Chat1', 'Chat1 - Drop Off', 1179.695545519865], ['Chat2', 'Chat2 - Drop Off', 506.63568363985246], ['Chat2', 'IVR1', 323.60879469822964], ['Chat2', 'Branch1', 290.64030812306834], ['IVR2', 'IVR2 - Drop Off', 91.56083801486417], ['IVR2', 'Phone1', 573.2006025472668], ['Chat3', 'Chat3 - Drop Off', 1297.0235873392696], ['IVR3', 'IVR3 - Drop Off', 145.24302115469462], ['IVR3', 'Phone2', 311.17187448168556], ['IVR1', 'IVR1 - Drop Off', 204.5062065278391], ['IVR1', 'Branch1 - Drop Off', 119.10258817039052], ['Phone1', 'Phone1 - Drop Off', 189.06624858010238], ['Phone1', 'Branch2', 384.13435396716454], ['Phone2', 'Phone2 - Drop Off', 311.17187448168556]]"
