,lob,geo,month,seg,startchannel,journey,sankey
395,Checking account,Europe,Mar-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 22500.0], ['Bill Payment', '3rd Party Payments', 4171.710317925993], ['Bill Payment', 'Card Bill Pay', 2970.115214308326], ['Bill Payment', 'Payment History', 15358.17446776568], ['3rd Party Payments', 'View scheduled payments', 4171.710317925993], ['Card Bill Pay', 'Payment Successful', 1429.8232455119598], ['Card Bill Pay', 'Payment Failure', 1540.291968796366], ['Payment History', 'View ebill statement', 15358.17446776568], ['View scheduled payments', 'Cancel Payment', 1637.525252269962], ['View scheduled payments', 'View scheduled - Drop Off', 2534.185065656031], ['Payment Successful', 'Payment Successful - Drop Off', 1429.8232455119598], ['Payment Failure', 'Contact Customer Care', 623.7303484351027], ['Payment Failure', 'Payment Failure - Drop Off', 916.5616203612636], ['View ebill statement', 'View Ebill Statement - Drop Off', 10177.92995104164], ['View ebill statement', 'Bill Enquiry', 5180.244516724041], ['Cancel Payment', 'Chat1', 661.5408366372967], ['Cancel Payment', 'Cancel Payment - Drop Off', 975.9844156326653], ['Contact Customer Care', 'Chat2', 250.39295463527543], ['Contact Customer Care', 'IVR2', 373.33739379982717], ['Bill Enquiry', 'Chat3', 3557.7174334423908], ['Bill Enquiry', 'IVR3', 1622.527083281651], ['Chat1', 'Chat1 - Drop Off', 661.5408366372967], ['Chat2', 'Chat2 - Drop Off', 58.87489752584583], ['Chat2', 'IVR1', 75.82865569897773], ['Chat2', 'Branch1', 115.68940141045185], ['IVR2', 'IVR2 - Drop Off', 197.31205222578507], ['IVR2', 'Phone1', 176.02534157404213], ['Chat3', 'Chat3 - Drop Off', 3557.7174334423908], ['IVR3', 'IVR3 - Drop Off', 1290.7945312424567], ['IVR3', 'Phone2', 331.73255203919433], ['IVR1', 'IVR1 - Drop Off', 74.69332525592695], ['IVR1', 'Branch1 - Drop Off', 1.1353304430507845], ['Phone1', 'Phone1 - Drop Off', 154.5196079679826], ['Phone1', 'Branch2', 21.505733606059486], ['Phone2', 'Phone2 - Drop Off', 331.73255203919433]]"
396,Checking account,Europe,Apr-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 21000.0], ['Bill Payment', '3rd Party Payments', 7441.747941831455], ['Bill Payment', 'Card Bill Pay', 8769.160955808735], ['Bill Payment', 'Payment History', 4789.09110235981], ['3rd Party Payments', 'View scheduled payments', 7441.747941831455], ['Card Bill Pay', 'Payment Successful', 4220.853781646965], ['Card Bill Pay', 'Payment Failure', 4548.307174161769], ['Payment History', 'View ebill statement', 4789.09110235981], ['View scheduled payments', 'Cancel Payment', 2541.498244873304], ['View scheduled payments', 'View scheduled - Drop Off', 4900.249696958152], ['Payment Successful', 'Payment Successful - Drop Off', 4220.853781646965], ['Payment Failure', 'Contact Customer Care', 1139.505252607852], ['Payment Failure', 'Payment Failure - Drop Off', 3408.801921553916], ['View ebill statement', 'View Ebill Statement - Drop Off', 2649.7924122977693], ['View ebill statement', 'Bill Enquiry', 2139.2986900620404], ['Cancel Payment', 'Chat1', 1684.463635909285], ['Cancel Payment', 'Cancel Payment - Drop Off', 857.034608964019], ['Contact Customer Care', 'Chat2', 815.5174403537504], ['Contact Customer Care', 'IVR2', 323.9878122541015], ['Bill Enquiry', 'Chat3', 2010.831618493186], ['Bill Enquiry', 'IVR3', 128.46707156885455], ['Chat1', 'Chat1 - Drop Off', 1684.463635909285], ['Chat2', 'Chat2 - Drop Off', 81.10844907061104], ['Chat2', 'IVR1', 248.04243330498437], ['Chat2', 'Branch1', 486.36655797815496], ['IVR2', 'IVR2 - Drop Off', 243.44354627518896], ['IVR2', 'Phone1', 80.54426597891255], ['Chat3', 'Chat3 - Drop Off', 2010.831618493186], ['IVR3', 'IVR3 - Drop Off', 123.3535792465561], ['IVR3', 'Phone2', 5.113492322298469], ['IVR1', 'IVR1 - Drop Off', 193.1108311838426], ['IVR1', 'Branch1 - Drop Off', 54.93160212114178], ['Phone1', 'Phone1 - Drop Off', 38.11644703045413], ['Phone1', 'Branch2', 42.427818948458416], ['Phone2', 'Phone2 - Drop Off', 5.113492322298469]]"
397,Checking account,Europe,Apr-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 12000.0], ['Bill Payment', '3rd Party Payments', 2949.414649256904], ['Bill Payment', 'Card Bill Pay', 1273.9886248943856], ['Bill Payment', 'Payment History', 7776.59672584871], ['3rd Party Payments', 'View scheduled payments', 2949.414649256904], ['Card Bill Pay', 'Payment Successful', 1154.222038210136], ['Card Bill Pay', 'Payment Failure', 119.76658668424967], ['Payment History', 'View ebill statement', 7776.59672584871], ['View scheduled payments', 'Cancel Payment', 457.5146599829588], ['View scheduled payments', 'View scheduled - Drop Off', 2491.8999892739453], ['Payment Successful', 'Payment Successful - Drop Off', 1154.222038210136], ['Payment Failure', 'Contact Customer Care', 41.98627563509325], ['Payment Failure', 'Payment Failure - Drop Off', 77.78031104915644], ['View ebill statement', 'View Ebill Statement - Drop Off', 3024.1338202297316], ['View ebill statement', 'Bill Enquiry', 4752.462905618978], ['Cancel Payment', 'Chat1', 72.72772374898848], ['Cancel Payment', 'Cancel Payment - Drop Off', 384.78693623397027], ['Contact Customer Care', 'Chat2', 3.5903488105483685], ['Contact Customer Care', 'IVR2', 38.39592682454488], ['Bill Enquiry', 'Chat3', 1457.0178285889851], ['Bill Enquiry', 'IVR3', 3295.445077029993], ['Chat1', 'Chat1 - Drop Off', 72.72772374898848], ['Chat2', 'Chat2 - Drop Off', 1.583579896549614], ['Chat2', 'IVR1', 1.6428258026269869], ['Chat2', 'Branch1', 0.36394311137176716], ['IVR2', 'IVR2 - Drop Off', 21.79031496152013], ['IVR2', 'Phone1', 16.60561186302475], ['Chat3', 'Chat3 - Drop Off', 1457.0178285889851], ['IVR3', 'IVR3 - Drop Off', 1016.6241145685523], ['IVR3', 'Phone2', 2278.8209624614406], ['IVR1', 'IVR1 - Drop Off', 1.46955249367292], ['IVR1', 'Branch1 - Drop Off', 0.17327330895406678], ['Phone1', 'Phone1 - Drop Off', 9.419536219171446], ['Phone1', 'Branch2', 7.1860756438533], ['Phone2', 'Phone2 - Drop Off', 2278.8209624614406]]"
398,Checking account,Europe,Apr-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 11000.0], ['Bill Payment', '3rd Party Payments', 6134.795844228561], ['Bill Payment', 'Card Bill Pay', 1458.0157750746712], ['Bill Payment', 'Payment History', 3407.1883806967685], ['3rd Party Payments', 'View scheduled payments', 6134.795844228561], ['Card Bill Pay', 'Payment Successful', 305.6312831998598], ['Card Bill Pay', 'Payment Failure', 1152.3844918748114], ['Payment History', 'View ebill statement', 3407.1883806967685], ['View scheduled payments', 'Cancel Payment', 3649.574758838929], ['View scheduled payments', 'View scheduled - Drop Off', 2485.2210853896313], ['Payment Successful', 'Payment Successful - Drop Off', 305.6312831998598], ['Payment Failure', 'Contact Customer Care', 404.1654866326465], ['Payment Failure', 'Payment Failure - Drop Off', 748.2190052421649], ['View ebill statement', 'View Ebill Statement - Drop Off', 2903.1395858484098], ['View ebill statement', 'Bill Enquiry', 504.04879484835857], ['Cancel Payment', 'Chat1', 1143.5022551701718], ['Cancel Payment', 'Cancel Payment - Drop Off', 2506.0725036687572], ['Contact Customer Care', 'Chat2', 192.1393201294541], ['Contact Customer Care', 'IVR2', 212.02616650319246], ['Bill Enquiry', 'Chat3', 187.07023379483752], ['Bill Enquiry', 'IVR3', 316.9785610535211], ['Chat1', 'Chat1 - Drop Off', 1143.5022551701718], ['Chat2', 'Chat2 - Drop Off', 61.72102174647201], ['Chat2', 'IVR1', 71.94202758624613], ['Chat2', 'Branch1', 58.47627079673595], ['IVR2', 'IVR2 - Drop Off', 171.11581318334385], ['IVR2', 'Phone1', 40.910353319848625], ['Chat3', 'Chat3 - Drop Off', 187.07023379483752], ['IVR3', 'IVR3 - Drop Off', 223.23741046384288], ['IVR3', 'Phone2', 93.74115058967821], ['IVR1', 'IVR1 - Drop Off', 56.20711461656903], ['IVR1', 'Branch1 - Drop Off', 15.734912969677097], ['Phone1', 'Phone1 - Drop Off', 18.336129948868088], ['Phone1', 'Branch2', 22.574223370980533], ['Phone2', 'Phone2 - Drop Off', 93.74115058967821]]"
399,Checking account,Europe,Apr-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 14000.0], ['Bill Payment', '3rd Party Payments', 6727.762796051951], ['Bill Payment', 'Card Bill Pay', 4877.22946405634], ['Bill Payment', 'Payment History', 2395.0077398917088], ['3rd Party Payments', 'View scheduled payments', 6727.762796051951], ['Card Bill Pay', 'Payment Successful', 2914.6327115083927], ['Card Bill Pay', 'Payment Failure', 1962.5967525479462], ['Payment History', 'View ebill statement', 2395.0077398917088], ['View scheduled payments', 'Cancel Payment', 3300.6913088970573], ['View scheduled payments', 'View scheduled - Drop Off', 3427.071487154894], ['Payment Successful', 'Payment Successful - Drop Off', 2914.6327115083927], ['Payment Failure', 'Contact Customer Care', 1187.7126832644913], ['Payment Failure', 'Payment Failure - Drop Off', 774.8840692834547], ['View ebill statement', 'View Ebill Statement - Drop Off', 2125.4503278879615], ['View ebill statement', 'Bill Enquiry', 269.5574120037471], ['Cancel Payment', 'Chat1', 1999.20137508167], ['Cancel Payment', 'Cancel Payment - Drop Off', 1301.4899338153878], ['Contact Customer Care', 'Chat2', 530.1425785035972], ['Contact Customer Care', 'IVR2', 657.570104760894], ['Bill Enquiry', 'Chat3', 140.4409484014831], ['Bill Enquiry', 'IVR3', 129.11646360226402], ['Chat1', 'Chat1 - Drop Off', 1999.20137508167], ['Chat2', 'Chat2 - Drop Off', 108.34428878442563], ['Chat2', 'IVR1', 213.61646775975706], ['Chat2', 'Branch1', 208.1818219594145], ['IVR2', 'IVR2 - Drop Off', 519.504026000277], ['IVR2', 'Phone1', 138.06607876061696], ['Chat3', 'Chat3 - Drop Off', 140.4409484014831], ['IVR3', 'IVR3 - Drop Off', 50.15074686771571], ['IVR3', 'Phone2', 78.9657167345483], ['IVR1', 'IVR1 - Drop Off', 114.10305068572166], ['IVR1', 'Branch1 - Drop Off', 99.51341707403542], ['Phone1', 'Phone1 - Drop Off', 9.57732274336023], ['Phone1', 'Branch2', 128.48875601725672], ['Phone2', 'Phone2 - Drop Off', 78.9657167345483]]"
400,Checking account,Europe,May-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 34500.0], ['Bill Payment', '3rd Party Payments', 136.64768373314251], ['Bill Payment', 'Card Bill Pay', 14617.773426452173], ['Bill Payment', 'Payment History', 19745.578889814686], ['3rd Party Payments', 'View scheduled payments', 136.64768373314251], ['Card Bill Pay', 'Payment Successful', 4109.425936214114], ['Card Bill Pay', 'Payment Failure', 10508.347490238059], ['Payment History', 'View ebill statement', 19745.578889814686], ['View scheduled payments', 'Cancel Payment', 62.63263591956471], ['View scheduled payments', 'View scheduled - Drop Off', 74.0150478135778], ['Payment Successful', 'Payment Successful - Drop Off', 4109.425936214114], ['Payment Failure', 'Contact Customer Care', 7769.471350658229], ['Payment Failure', 'Payment Failure - Drop Off', 2738.87613957983], ['View ebill statement', 'View Ebill Statement - Drop Off', 13628.509311724241], ['View ebill statement', 'Bill Enquiry', 6117.069578090444], ['Cancel Payment', 'Chat1', 26.947830203293172], ['Cancel Payment', 'Cancel Payment - Drop Off', 35.68480571627153], ['Contact Customer Care', 'Chat2', 3405.961973408766], ['Contact Customer Care', 'IVR2', 4363.509377249463], ['Bill Enquiry', 'Chat3', 1507.4201188346274], ['Bill Enquiry', 'IVR3', 4609.6494592558165], ['Chat1', 'Chat1 - Drop Off', 26.947830203293172], ['Chat2', 'Chat2 - Drop Off', 1615.7799218865368], ['Chat2', 'IVR1', 1464.6558614757348], ['Chat2', 'Branch1', 325.526190046494], ['IVR2', 'IVR2 - Drop Off', 673.770381443443], ['IVR2', 'Phone1', 3689.7389958060203], ['Chat3', 'Chat3 - Drop Off', 1507.4201188346274], ['IVR3', 'IVR3 - Drop Off', 4317.641026862096], ['IVR3', 'Phone2', 292.00843239372074], ['IVR1', 'IVR1 - Drop Off', 1021.2334751066472], ['IVR1', 'Branch1 - Drop Off', 443.4223863690877], ['Phone1', 'Phone1 - Drop Off', 536.0313443921324], ['Phone1', 'Branch2', 3153.707651413888], ['Phone2', 'Phone2 - Drop Off', 292.00843239372074]]"
401,Checking account,Europe,May-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 33500.0], ['Bill Payment', '3rd Party Payments', 342.49828507402094], ['Bill Payment', 'Card Bill Pay', 19737.4426381938], ['Bill Payment', 'Payment History', 13420.059076732181], ['3rd Party Payments', 'View scheduled payments', 342.49828507402094], ['Card Bill Pay', 'Payment Successful', 4152.939720140302], ['Card Bill Pay', 'Payment Failure', 15584.502918053495], ['Payment History', 'View ebill statement', 13420.059076732181], ['View scheduled payments', 'Cancel Payment', 161.53926842713267], ['View scheduled payments', 'View scheduled - Drop Off', 180.95901664688827], ['Payment Successful', 'Payment Successful - Drop Off', 4152.939720140302], ['Payment Failure', 'Contact Customer Care', 5967.427616480263], ['Payment Failure', 'Payment Failure - Drop Off', 9617.07530157323], ['View ebill statement', 'View Ebill Statement - Drop Off', 2965.668173159514], ['View ebill statement', 'Bill Enquiry', 10454.390903572667], ['Cancel Payment', 'Chat1', 61.0277691364841], ['Cancel Payment', 'Cancel Payment - Drop Off', 100.51149929064857], ['Contact Customer Care', 'Chat2', 2404.441817231376], ['Contact Customer Care', 'IVR2', 3562.9857992488874], ['Bill Enquiry', 'Chat3', 2550.1390809720483], ['Bill Enquiry', 'IVR3', 7904.251822600618], ['Chat1', 'Chat1 - Drop Off', 61.0277691364841], ['Chat2', 'Chat2 - Drop Off', 1076.2399073698818], ['Chat2', 'IVR1', 908.0468121541154], ['Chat2', 'Branch1', 420.1550977073786], ['IVR2', 'IVR2 - Drop Off', 3525.6131001070253], ['IVR2', 'Phone1', 37.372699141862185], ['Chat3', 'Chat3 - Drop Off', 2550.1390809720483], ['IVR3', 'IVR3 - Drop Off', 3912.1788064597313], ['IVR3', 'Phone2', 3992.073016140887], ['IVR1', 'IVR1 - Drop Off', 571.1439736511436], ['IVR1', 'Branch1 - Drop Off', 336.90283850297175], ['Phone1', 'Phone1 - Drop Off', 10.979710661052891], ['Phone1', 'Branch2', 26.392988480809297], ['Phone2', 'Phone2 - Drop Off', 3992.073016140887]]"
402,Checking account,Europe,May-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 22500.0], ['Bill Payment', '3rd Party Payments', 10679.457139302966], ['Bill Payment', 'Card Bill Pay', 1318.2271378849025], ['Bill Payment', 'Payment History', 10502.315722812133], ['3rd Party Payments', 'View scheduled payments', 10679.457139302966], ['Card Bill Pay', 'Payment Successful', 339.5823997902947], ['Card Bill Pay', 'Payment Failure', 978.6447380946079], ['Payment History', 'View ebill statement', 10502.315722812133], ['View scheduled payments', 'Cancel Payment', 5433.4602862984175], ['View scheduled payments', 'View scheduled - Drop Off', 5245.996853004549], ['Payment Successful', 'Payment Successful - Drop Off', 339.5823997902947], ['Payment Failure', 'Contact Customer Care', 423.6353178690158], ['Payment Failure', 'Payment Failure - Drop Off', 555.0094202255922], ['View ebill statement', 'View Ebill Statement - Drop Off', 5394.066463552109], ['View ebill statement', 'Bill Enquiry', 5108.249259260024], ['Cancel Payment', 'Chat1', 3603.1763942157595], ['Cancel Payment', 'Cancel Payment - Drop Off', 1830.2838920826573], ['Contact Customer Care', 'Chat2', 141.7713663678402], ['Contact Customer Care', 'IVR2', 281.8639515011756], ['Bill Enquiry', 'Chat3', 3470.589218089264], ['Bill Enquiry', 'IVR3', 1637.6600411707605], ['Chat1', 'Chat1 - Drop Off', 3603.1763942157595], ['Chat2', 'Chat2 - Drop Off', 12.433933417689444], ['Chat2', 'IVR1', 66.74770397581474], ['Chat2', 'Branch1', 62.58972897433599], ['IVR2', 'IVR2 - Drop Off', 27.42619309104687], ['IVR2', 'Phone1', 254.43775841012874], ['Chat3', 'Chat3 - Drop Off', 3470.589218089264], ['IVR3', 'IVR3 - Drop Off', 148.57555715336625], ['IVR3', 'Phone2', 1489.0844840173943], ['IVR1', 'IVR1 - Drop Off', 59.68347981060661], ['IVR1', 'Branch1 - Drop Off', 7.0642241652081275], ['Phone1', 'Phone1 - Drop Off', 104.1247395733212], ['Phone1', 'Branch2', 150.31301883680754], ['Phone2', 'Phone2 - Drop Off', 1489.0844840173943]]"
403,Checking account,Europe,May-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 40500.0], ['Bill Payment', '3rd Party Payments', 10096.391113866639], ['Bill Payment', 'Card Bill Pay', 17084.46713432357], ['Bill Payment', 'Payment History', 13319.141751809786], ['3rd Party Payments', 'View scheduled payments', 10096.391113866639], ['Card Bill Pay', 'Payment Successful', 826.6459719625987], ['Card Bill Pay', 'Payment Failure', 16257.821162360971], ['Payment History', 'View ebill statement', 13319.141751809786], ['View scheduled payments', 'Cancel Payment', 861.6022960968173], ['View scheduled payments', 'View scheduled - Drop Off', 9234.788817769822], ['Payment Successful', 'Payment Successful - Drop Off', 826.6459719625987], ['Payment Failure', 'Contact Customer Care', 7064.69619371149], ['Payment Failure', 'Payment Failure - Drop Off', 9193.124968649481], ['View ebill statement', 'View Ebill Statement - Drop Off', 6492.618354893345], ['View ebill statement', 'Bill Enquiry', 6826.52339691644], ['Cancel Payment', 'Chat1', 381.5406950137035], ['Cancel Payment', 'Cancel Payment - Drop Off', 480.0616010831138], ['Contact Customer Care', 'Chat2', 6213.856084735702], ['Contact Customer Care', 'IVR2', 850.8401089757883], ['Bill Enquiry', 'Chat3', 3117.3676067956635], ['Bill Enquiry', 'IVR3', 3709.1557901207766], ['Chat1', 'Chat1 - Drop Off', 381.5406950137035], ['Chat2', 'Chat2 - Drop Off', 481.18454147065495], ['Chat2', 'IVR1', 3014.867299943879], ['Chat2', 'Branch1', 2717.804243321168], ['IVR2', 'IVR2 - Drop Off', 624.2328347834815], ['IVR2', 'Phone1', 226.60727419230682], ['Chat3', 'Chat3 - Drop Off', 3117.3676067956635], ['IVR3', 'IVR3 - Drop Off', 1960.3264447040547], ['IVR3', 'Phone2', 1748.829345416722], ['IVR1', 'IVR1 - Drop Off', 1084.0334822605944], ['IVR1', 'Branch1 - Drop Off', 1930.8338176832845], ['Phone1', 'Phone1 - Drop Off', 125.52771210353285], ['Phone1', 'Branch2', 101.07956208877395], ['Phone2', 'Phone2 - Drop Off', 1748.829345416722]]"
404,Checking account,Europe,Jun-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 28000.0], ['Bill Payment', '3rd Party Payments', 8367.397196244581], ['Bill Payment', 'Card Bill Pay', 15199.326669734193], ['Bill Payment', 'Payment History', 4433.27613402122], ['3rd Party Payments', 'View scheduled payments', 8367.397196244581], ['Card Bill Pay', 'Payment Successful', 8287.592615359077], ['Card Bill Pay', 'Payment Failure', 6911.734054375116], ['Payment History', 'View ebill statement', 4433.27613402122], ['View scheduled payments', 'Cancel Payment', 5913.238064564916], ['View scheduled payments', 'View scheduled - Drop Off', 2454.1591316796644], ['Payment Successful', 'Payment Successful - Drop Off', 8287.592615359077], ['Payment Failure', 'Contact Customer Care', 2046.3629811420835], ['Payment Failure', 'Payment Failure - Drop Off', 4865.371073233032], ['View ebill statement', 'View Ebill Statement - Drop Off', 362.57580657985415], ['View ebill statement', 'Bill Enquiry', 4070.700327441366], ['Cancel Payment', 'Chat1', 781.7647174145545], ['Cancel Payment', 'Cancel Payment - Drop Off', 5131.473347150362], ['Contact Customer Care', 'Chat2', 1495.3566957749183], ['Contact Customer Care', 'IVR2', 551.0062853671652], ['Bill Enquiry', 'Chat3', 3364.312859811843], ['Bill Enquiry', 'IVR3', 706.3874676295231], ['Chat1', 'Chat1 - Drop Off', 781.7647174145545], ['Chat2', 'Chat2 - Drop Off', 814.938049443399], ['Chat2', 'IVR1', 541.3901527209156], ['Chat2', 'Branch1', 139.0284936106038], ['IVR2', 'IVR2 - Drop Off', 93.75890130224919], ['IVR2', 'Phone1', 457.247384064916], ['Chat3', 'Chat3 - Drop Off', 3364.312859811843], ['IVR3', 'IVR3 - Drop Off', 518.509545342622], ['IVR3', 'Phone2', 187.87792228690117], ['IVR1', 'IVR1 - Drop Off', 274.9486743957868], ['IVR1', 'Branch1 - Drop Off', 266.4414783251288], ['Phone1', 'Phone1 - Drop Off', 96.59098147707799], ['Phone1', 'Branch2', 360.65640258783804], ['Phone2', 'Phone2 - Drop Off', 187.87792228690117]]"
405,Checking account,Europe,Jun-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 48500.0], ['Bill Payment', '3rd Party Payments', 7030.1292253917245], ['Bill Payment', 'Card Bill Pay', 16239.630049181225], ['Bill Payment', 'Payment History', 25230.24072542705], ['3rd Party Payments', 'View scheduled payments', 7030.1292253917245], ['Card Bill Pay', 'Payment Successful', 12328.655840436631], ['Card Bill Pay', 'Payment Failure', 3910.9742087445925], ['Payment History', 'View ebill statement', 25230.24072542705], ['View scheduled payments', 'Cancel Payment', 3184.783252803974], ['View scheduled payments', 'View scheduled - Drop Off', 3845.3459725877506], ['Payment Successful', 'Payment Successful - Drop Off', 12328.655840436631], ['Payment Failure', 'Contact Customer Care', 3883.247944794739], ['Payment Failure', 'Payment Failure - Drop Off', 27.72626394985373], ['View ebill statement', 'View Ebill Statement - Drop Off', 7998.772215776594], ['View ebill statement', 'Bill Enquiry', 17231.468509650455], ['Cancel Payment', 'Chat1', 594.2483326285736], ['Cancel Payment', 'Cancel Payment - Drop Off', 2590.5349201754], ['Contact Customer Care', 'Chat2', 1492.370901799533], ['Contact Customer Care', 'IVR2', 2390.877042995206], ['Bill Enquiry', 'Chat3', 9322.645172207114], ['Bill Enquiry', 'IVR3', 7908.823337443341], ['Chat1', 'Chat1 - Drop Off', 594.2483326285736], ['Chat2', 'Chat2 - Drop Off', 156.87379684862336], ['Chat2', 'IVR1', 512.9593061415599], ['Chat2', 'Branch1', 822.53779880935], ['IVR2', 'IVR2 - Drop Off', 961.8478986615075], ['IVR2', 'Phone1', 1429.0291443336987], ['Chat3', 'Chat3 - Drop Off', 9322.645172207114], ['IVR3', 'IVR3 - Drop Off', 6127.893775032369], ['IVR3', 'Phone2', 1780.9295624109716], ['IVR1', 'IVR1 - Drop Off', 204.74591594104223], ['IVR1', 'Branch1 - Drop Off', 308.21339020051767], ['Phone1', 'Phone1 - Drop Off', 654.7648189188097], ['Phone1', 'Branch2', 774.264325414889], ['Phone2', 'Phone2 - Drop Off', 1780.9295624109716]]"
406,Checking account,Europe,Jun-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 14000.0], ['Bill Payment', '3rd Party Payments', 2116.272265803126], ['Bill Payment', 'Card Bill Pay', 11393.210712829128], ['Bill Payment', 'Payment History', 490.51702136774765], ['3rd Party Payments', 'View scheduled payments', 2116.272265803126], ['Card Bill Pay', 'Payment Successful', 8257.57254452302], ['Card Bill Pay', 'Payment Failure', 3135.6381683061077], ['Payment History', 'View ebill statement', 490.51702136774765], ['View scheduled payments', 'Cancel Payment', 2042.1562613359938], ['View scheduled payments', 'View scheduled - Drop Off', 74.11600446713221], ['Payment Successful', 'Payment Successful - Drop Off', 8257.57254452302], ['Payment Failure', 'Contact Customer Care', 155.8411647846116], ['Payment Failure', 'Payment Failure - Drop Off', 2979.797003521496], ['View ebill statement', 'View Ebill Statement - Drop Off', 399.0585977965675], ['View ebill statement', 'Bill Enquiry', 91.45842357118015], ['Cancel Payment', 'Chat1', 995.2080860486539], ['Cancel Payment', 'Cancel Payment - Drop Off', 1046.94817528734], ['Contact Customer Care', 'Chat2', 147.94495649042022], ['Contact Customer Care', 'IVR2', 7.896208294191398], ['Bill Enquiry', 'Chat3', 56.7515114251758], ['Bill Enquiry', 'IVR3', 34.70691214600435], ['Chat1', 'Chat1 - Drop Off', 995.2080860486539], ['Chat2', 'Chat2 - Drop Off', 59.05365551184916], ['Chat2', 'IVR1', 36.62931013530503], ['Chat2', 'Branch1', 52.261990843266034], ['IVR2', 'IVR2 - Drop Off', 3.3739460688651968], ['IVR2', 'Phone1', 4.522262225326201], ['Chat3', 'Chat3 - Drop Off', 56.7515114251758], ['IVR3', 'IVR3 - Drop Off', 20.87517399937597], ['IVR3', 'Phone2', 13.83173814662838], ['IVR1', 'IVR1 - Drop Off', 9.528214100912251], ['IVR1', 'Branch1 - Drop Off', 27.101096034392782], ['Phone1', 'Phone1 - Drop Off', 2.504893771549367], ['Phone1', 'Branch2', 2.0173684537768333], ['Phone2', 'Phone2 - Drop Off', 13.83173814662838]]"
407,Checking account,Europe,Jun-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 33000.0], ['Bill Payment', '3rd Party Payments', 6644.0513160150795], ['Bill Payment', 'Card Bill Pay', 17770.965152880537], ['Bill Payment', 'Payment History', 8584.983531104383], ['3rd Party Payments', 'View scheduled payments', 6644.0513160150795], ['Card Bill Pay', 'Payment Successful', 8671.337337636627], ['Card Bill Pay', 'Payment Failure', 9099.62781524391], ['Payment History', 'View ebill statement', 8584.983531104383], ['View scheduled payments', 'Cancel Payment', 2901.637187267069], ['View scheduled payments', 'View scheduled - Drop Off', 3742.4141287480106], ['Payment Successful', 'Payment Successful - Drop Off', 8671.337337636627], ['Payment Failure', 'Contact Customer Care', 8192.374747851783], ['Payment Failure', 'Payment Failure - Drop Off', 907.2530673921258], ['View ebill statement', 'View Ebill Statement - Drop Off', 6172.995471336011], ['View ebill statement', 'Bill Enquiry', 2411.988059768372], ['Cancel Payment', 'Chat1', 1334.3028682571628], ['Cancel Payment', 'Cancel Payment - Drop Off', 1567.334319009906], ['Contact Customer Care', 'Chat2', 604.7406776270496], ['Contact Customer Care', 'IVR2', 7587.6340702247335], ['Bill Enquiry', 'Chat3', 1339.3528909057513], ['Bill Enquiry', 'IVR3', 1072.6351688626205], ['Chat1', 'Chat1 - Drop Off', 1334.3028682571628], ['Chat2', 'Chat2 - Drop Off', 333.87321630466033], ['Chat2', 'IVR1', 9.918809683912288], ['Chat2', 'Branch1', 260.94865163847703], ['IVR2', 'IVR2 - Drop Off', 2059.722578363291], ['IVR2', 'Phone1', 5527.911491861442], ['Chat3', 'Chat3 - Drop Off', 1339.3528909057513], ['IVR3', 'IVR3 - Drop Off', 343.75573067963444], ['IVR3', 'Phone2', 728.879438182986], ['IVR1', 'IVR1 - Drop Off', 8.43569014934764], ['IVR1', 'Branch1 - Drop Off', 1.4831195345646495], ['Phone1', 'Phone1 - Drop Off', 3465.9383435543446], ['Phone1', 'Branch2', 2061.9731483070977], ['Phone2', 'Phone2 - Drop Off', 728.879438182986]]"
